movie_id,person_id,credit_id,department,job_title
18217,52943,52fe476a9251416c750987c3,Writing,Writer
18217,1638353,654dc05cb18f3201393abb76,Directing,Second Assistant Director
18217,1537690,654aee0b2866fa00e1f0cd9f,Crew,Stunt Coordinator
18217,1335375,655bb45fd4fe0400fe08cba7,Camera,Grip
18217,131528,642115091dbc8800de49dd25,Crew,Stunt Double
18217,9558,66d5dff63e1ab45ce5b1ae98,Crew,Stunt Double
14057,86203,52fe45c79251416c75062399,Directing,Director
14057,86203,52fe45c79251416c7506239f,Writing,Writer
14057,1675333,618e53d0cb6db50042cf3023,Production,Executive Producer
14057,86176,618e53589a8a8a002ae078b6,Production,Producer
14057,86203,618e5297e93e95006270c435,Production,Producer
14057,25502,618e534c63e6fb0043741a6d,Production,Line Producer
14057,5669,618e54a1e74146002b81e8d3,Production,Casting
14057,25501,618e54609463180066701b01,Production,Producer
14057,1493890,618e528d10dad60028a15fb1,Production,Associate Producer
14057,50770,618e546fcf62cd00421d4c52,Production,Executive Producer
14057,67810,618e5498d55e4d00647c3ec2,Editing,Editor
14057,6377,618e54869a8a8a0043528bad,Sound,Original Music Composer
14057,956624,618e547acca7de0090ec6709,Production,Associate Producer
14057,72264,618e548ed55e4d00647c3ebd,Camera,Director of Photography
14057,35180,618e53751c635b0029f829dd,Production,Producer
14057,17799,618e52a3c3c8910044668603,Production,Executive Producer
14057,1434573,65eab15f3396b90186868273,Art,Art Direction
14057,1333892,65eab16e66751d0149ac6b2a,Art,Set Decoration
14057,1303391,65eab1967f4f21017bdd63ef,Costume & Make-Up,Makeup Artist
14057,1550841,65eab1dcd100b601854e6de9,Sound,Foley Editor
14057,1471022,65eab17b3396b901868682bb,Costume & Make-Up,Costume Design
14057,2477834,65eab1a094d8a8017b8f448b,Costume & Make-Up,Makeup Department Head
14057,1527896,65eab18cd100b601854e6d63,Costume & Make-Up,Hairstylist
14057,1659920,65eab1f1a24232017a3421c7,Sound,Sound Re-Recording Mixer
14057,19755,65eab15494d8a8017b8f43d9,Art,Production Design
14057,3164481,65eab1bd3396b9012f82f069,Costume & Make-Up,Makeup Artist
14057,6047605,69bd512fdaaf9f5f456e583b,Production,Location Manager
68201,148849,540fa400c3a3685ea5000734,Directing,Director
68201,233247,559ec5d29251412dac002098,Writing,Writer
68201,1686530,6410c128a6c10400d8d7d8c6,Art,Set Decoration
68201,69297,643870974a52f800b6fb4d97,Sound,Songs
68201,1467495,5bf422c29251415cd10972b7,Sound,Sound Recordist
68201,9852,5ede094ff36a32001e89595c,Editing,Editor
68201,1266915,5ede08a89c24fc00226a6342,Production,Associate Producer
68201,1626291,5ede08d0b42242002093c91e,Production,Producer
68201,17668,5ede0919f36a32001d8ca14a,Crew,Cinematography
68201,1288228,5ede093bb4224200229574ee,Editing,Editor
68201,1351956,5ede0979b42242002093cbc8,Art,Art Direction
68201,3606,5ede08f4f36a32001f8b5103,Camera,Director of Photography
68201,233247,6882ee4304999af3d452a2b5,Writing,Lyricist
95467,101984,52fe49869251416c750cacff,Sound,Original Music Composer
95467,39853,52fe49869251416c750cacad,Writing,Screenplay
95467,39853,52fe49869251416c750cacbf,Production,Producer
95467,39853,52fe49869251416c750caca7,Directing,Director
95467,1004881,52fe49869251416c750cacb9,Writing,Screenplay
95467,40355,52fe49869251416c750cacc5,Editing,Editor
95467,1004881,52fe49869251416c750cacf3,Writing,Novel
95467,7753,52fe49869251416c750cacb3,Camera,Director of Photography
95467,12510,52fe49869251416c750cad0b,Art,Art Direction
95467,1425845,6489bd78e375c00139c275cb,Directing,Continuity
95467,108814,6489bd8c6f8d95011f2442be,Sound,Sound Recordist
95467,257,6489bde3bf31f2505f40bd47,Production,Associate Producer
95467,1556555,6489bd4ed2b209014e0b9753,Production,Production Manager
95467,30761,6489bd67bf31f25054b830d9,Camera,Camera Operator
95467,101984,6489bdc9e2726000e8c32be4,Sound,Conductor
95467,31935,6489bda399259c00accf1873,Costume & Make-Up,Hairdresser
95467,1475773,5f4431a36eecee00355a0e68,Art,Set Decoration
95467,30939,5f44318047c9fb0034fb1eaa,Costume & Make-Up,Makeup Artist
95467,31938,5f44316eac617c0035ae3b26,Directing,Assistant Director
95467,29894,5f44319647c9fb0037fbda99,Costume & Make-Up,Costume Design
18550,76705,52fe47859251416c7509c731,Writing,Writer
18550,40230,52fe47859251416c7509c72b,Directing,Director
18550,1399126,6519bbe6072166011c01a099,Crew,Stunts
18550,1576419,652b0ccff2883802a327aa04,Crew,Stunts
18550,16576,652c84d50cb33516f5ca0a92,Crew,Stunts
18550,200402,6562983da6c104011bddd1dc,Crew,Stunts
18550,1361515,65697d6a63536a00ab36cd2d,Crew,Stunts
18550,1417972,61e32b642d9375001c07d684,Sound,Supervising Sound Editor
18550,72975,61e32ad7d35dea004125e056,Editing,Editor
18550,1659166,61e32b402d93750041a0375c,Costume & Make-Up,Special Effects Makeup Artist
18550,2095763,61e32b33cae632001c90ff25,Costume & Make-Up,Key Hair Stylist
18550,2031,61e32aeb8d77c40092f33580,Production,Casting
18550,49284,61e32aa8f5c824008c3cc091,Production,Producer
18550,2507,61e32acf0fb17f001baa8bb6,Camera,Director of Photography
18550,1834303,61e32b4e7304b50042a49931,Costume & Make-Up,Assistant Hairstylist
18550,5912,61e32ac6ca0e17001ee27c9c,Sound,Original Music Composer
18550,1466195,61e32ab39451e70068714e4c,Production,Associate Producer
18550,2532,61e32ae3cae632004140b74a,Production,Casting
18550,1392240,61e32af635811d008ef48e8a,Art,Production Design
18550,21615,61e32afe9451e70041de7908,Art,Art Direction
18550,76705,61e32abb0cd32a001d37f1f3,Production,Executive Producer
18550,53291,61e32add6aa8e00069eeb95e,Editing,Editor
18550,1537964,61e32b2135811d00661e81e6,Costume & Make-Up,Key Makeup Artist
18550,1536545,61e32b2b9451e70095a07041,Costume & Make-Up,Makeup & Hair
18550,1545542,61e32b0e7e12f00068b1df8e,Art,Set Decoration
18550,1537674,61e32b177d2bc1001ca8d46a,Costume & Make-Up,Costume Design
18550,3384210,61e32b0735811d001c298596,Art,Set Decoration
18550,1859962,65908dd6e640d601abd562cd,Directing,First Assistant Director
18550,3214296,65908dc66aa8e0621ceabc5e,Production,Unit Production Manager
18550,1712066,65908f00e640d67ee0d5862a,Camera,Still Photographer
18550,1733131,65908defa58902711995faa5,Directing,Second Assistant Director
18550,2091349,65908fbb651fcf5eba8deab3,Camera,Best Boy Grip
18550,1345595,65908e4364f71667d28e85c2,Sound,Sound Re-Recording Mixer
18550,1399861,65908e514f9a9974be771691,Sound,Sound Re-Recording Mixer
18550,1536458,65908fa0a58902725995db33,Lighting,Chief Lighting Technician
18550,1738169,65908faee004a66cec1740c4,Camera,Key Grip
18550,1717828,65908f16ebb99d5e6d9e2222,Directing,Script Supervisor
18550,1883564,65908fc7651fcf5f138dd6df,Camera,Dolly Grip
18550,1562222,6590e718ce4ddc6d387dc039,Sound,Boom Operator
18550,1707448,6590e5b8a589027119962547,Sound,Foley Editor
18550,1429492,6590e5c3651fcf5f138e0477,Sound,Foley Editor
18550,1398947,6590e615a5890271eb960602,Sound,Foley Recordist
18550,1338372,6590e620028f1477bbc56664,Sound,Foley Artist
18550,1564250,6590e60aa58902725995f2ca,Sound,Foley Mixer
18550,2116861,6590e751f5f1c5769000cd6d,Art,Property Master
18550,1372880,6590e58ba58902717f9616b6,Sound,ADR Supervisor
18550,1367493,6590e629ebb99d5e179e6fad,Sound,Foley Artist
18550,230436,6590e6344f9a99765d76fc88,Production,ADR Voice Casting
18550,1429533,6590e5f557176f69d37ff671,Sound,ADR Editor
18550,1378752,6590e77864f71665d68ef7a6,Art,Art Department Coordinator
18550,1733142,6590ed9c6aa8e0621ceae097,Editing,Negative Cutter
18550,1562248,6590eda91bf87650decce158,Editing,Color Timer
18550,3430,6590e5a0f5f1c5769000ccd2,Sound,Dialogue Editor
18550,1372838,6590e5cce640d60140d58563,Sound,Foley Editor
18550,1813049,6590e59857176f696f800b82,Sound,Dialogue Editor
18550,1392901,6590e5ab51a64e0271f4693e,Sound,Dialogue Editor
18550,1920588,6590e5d864f71666a28ec2c8,Sound,ADR Editor
18550,95842,6590e72c57176f696f800c4d,Sound,Music Editor
18550,3812439,6590e576ce4ddc6e647d76cf,Production,Location Manager
18550,1379388,658f430fefcea901f5f9e1f1,Crew,Stunts
18550,1513690,659df59b1d78f201493ffee9,Crew,Stunts
18550,1645509,64263c01a3e4ba0111494864,Crew,Stunts
18550,61838,642b8c4801b1ca0097feba8b,Crew,Stunts
18550,24969,64753443924ce600a75d7c13,Crew,Stunts
18550,1345608,64872b3499259c00e2f62093,Crew,Stunt Double
18550,18889,6494f395d5ffcb00e2050716,Directing,Second Unit Director
18550,1502517,649502dad5ffcb00c5947046,Crew,Stunts
18550,194654,64a0da77d5191f00ff8bdd1f,Crew,Stunt Coordinator
18550,2345278,5d0ead62c3a3682f682236f6,Crew,Stunts
18550,1341812,678d1d43a915feb710651599,Crew,Stunt Double
49977,96934,52fe47b3c3a36847f8143927,Directing,Director
49977,96934,667c4daf8c13b8ff0c2e9066,Writing,Screenplay
49977,108112,667c4e2b345c1fedad2e907a,Production,Production Manager
49977,1026105,667c4e4c0a3d9dde9cf9bc75,Production,Production Manager
49977,3868,667c4e5f3ba4d3e67564312d,Production,Production Manager
49977,2045765,667c4e772a546db231f9be0d,Production,Production Manager
49977,1098607,667c4e9a4ebeab58db557cfa,Camera,Director of Photography
49977,3496644,667c4ebcf3ad00c4467ee7d7,Art,Art Direction
49977,96934,667c4ecef00efd547c7ee7bd,Editing,Editor
49977,3496643,667c4edd36e9e8642fbafc5a,Sound,Sound
49977,4796215,667c4eef57b9a3e5802e908a,Directing,Script Supervisor
49977,4796216,667c4f03bfbbddfe27d231ec,Production,Production Assistant
49977,3496644,667c4f1535982be28d478ffc,Production,Production Assistant
49977,1593220,667c4f41345c1fedad2e9081,Production,Production Assistant
49977,4796215,667c4f66050ca23bdb16cd6b,Production,Production Assistant
49977,4796222,667c4f86e6ab0e157f16ce55,Production,Production Assistant
49977,572058,667c4fccfa224a39d0bafc6d,Camera,Assistant Camera
49977,2113394,667c4fd787bbce382daa7297,Camera,Assistant Camera
49977,1097802,667c4fe71cc035d8f9f9bc44,Camera,First Assistant Camera
49977,4796232,667c4ff471f7601b8a478fcf,Lighting,Electrician
49977,568632,667c4fff2a546db231f9be1a,Lighting,Lighting Design
49977,4796233,667c500f0165a6d7b7478feb,Editing,Negative Cutter
49977,1593220,667c5019518988cfe27ee7c3,Costume & Make-Up,Makeup Artist
49977,56398,667c502701df5042ff2e907c,Sound,Sound Assistant
49977,1332141,667c50341e7b30862739b326,Sound,Sound Assistant
49977,2052527,667c503e21993c40577ee7cb,Sound,Sound Assistant
49977,568612,667c5054677a8b95b1557fc1,Sound,Sound Mixer
49977,1332141,667c506b01df5042ff2e9080,Sound,Sound Mixer
49977,555761,667c507757b9a3e5802e9096,Sound,Sound Mixer
49977,2168822,667c50c7fa224a39d0bafc85,Sound,Sound Mixer
49977,2188657,667c50d3c37738eba0557f46,Sound,Sound Mixer
49977,2181484,667c50dcc924d5a490759985,Sound,Sound Mixer
49977,1963019,667c512d991068ed4639b42c,Sound,Sound Mixer
49977,1683985,667c51380594c30df77599ef,Sound,Sound Mixer
49977,1540076,667c518ec64ec015fa557d2b,Sound,Sound Mixer
49977,2181752,667c51c286619eb1b0759966,Sound,Sound Mixer
49977,4796242,667c51d7af365c31b939b3ba,Sound,Sound Mixer
49977,96934,5c4739bf0e0a260419c6d87a,Production,Producer
61821,69038,52fe4665c3a368484e08e60b,Writing,Screenplay
61821,69040,52fe4665c3a368484e08e639,Writing,Screenplay
61821,69038,52fe4665c3a368484e08e605,Directing,Director
61821,119181,632eb52fabdafc007cd9376a,Costume & Make-Up,Costume Design
61821,69040,632eb51a663b87007daff148,Writing,Story
61821,996050,632eb53a663b87007daff15a,Art,Production Design
61821,2212687,632eb597dd4716007cf8eb56,Sound,Sound
61821,69038,632eb524abdafc0084034156,Writing,Story
61821,1156007,632eb5633876510083331a29,Editing,Editor
61821,20648,632eb5487ecd28007ba36f89,Sound,Original Music Composer
61821,41383,632eb5f1cede69007b875f52,Production,Producer
61821,1528397,632eb5ab2a210c007fd10be1,Visual Effects,VFX Supervisor
61821,1382252,632eb5a2cede69007eade39d,Visual Effects,VFX Supervisor
61821,1316063,632eb57f7719d7007f6b30d8,Camera,Director of Photography
61821,52389,632eb5b6fcec2e0084ef5a1a,Production,Line Producer
61821,69043,632eb5ce7ecd28007e07d05f,Production,Executive Producer
75944,11201,52fe491fc3a368484e11b1e5,Directing,Director
75944,11201,533063f5c3a3685fdb006e48,Writing,Writer
75944,24796,533063dec3a3685fbb006c36,Writing,Writer
75944,22317,533063ebc3a3685fac006bda,Writing,Writer
75944,1965,66b7edef4565e6d9e55968a3,Sound,Original Music Composer
75944,57981,66b7edfd30dd4fe09a1a04b5,Editing,Editor
75944,93434,66b7efca7df034b9c41a04ce,Crew,Stunts
75944,1179941,66b7ee2a4d372e4ba42620b5,Costume & Make-Up,Costume Design
75944,1531277,66b7efff7df034b9c41a04d3,Crew,Stunts
75944,589981,66b7ee6c13df43edfe1dbac8,Sound,Sound Re-Recording Mixer
75944,7711,66b7f05d563f9f5bc5282f7b,Crew,Stunts
75944,1500707,66b7eff21aa739ce8a76e432,Crew,Stunts
75944,1406402,66b7f073e6d5e0fb482626f5,Crew,Stunts
75944,1462552,66b7ee8f613675977376e567,Production,Co-Producer
75944,2240243,66b7f00b29fd1ee90e4c1620,Crew,Stunts
75944,3240103,66b7f22b783e397e48f29f6a,Lighting,Electrician
75944,55921,66b7ee9d56eb0a05140182b5,Production,Producer
75944,1620082,66b7ee12466a551127283ba6,Sound,Sound
75944,1037498,66b7f11829fd1ee90e4c162e,Sound,Foley Artist
75944,462109,66b7f2068fc8d73d5d1a04b0,Camera,Steadicam Operator
75944,2833664,66b7f21283a55fb98c01821b,Camera,Grip
75944,1563099,66b7f0a0d8b6348a501a04e5,Crew,Stunts
75944,1703344,66b7f0abbe85ff9dc24c1696,Crew,Stunts
75944,1676545,66b7f484d16b7a7363f29eed,Sound,Boom Operator
75944,577813,66b7f54cd00666c92ca7b917,Production,Production Manager
75944,19343,66b7f15229fd1ee90e4c1631,Sound,Sound Editor
75944,1606882,66b7f198b5b1e9b9f2f29ee6,Camera,Camera Operator
75944,20524,66b7f1f6e72f60481caa9158,Camera,Assistant Camera
75944,1447144,66b7f5fb016b7bdc10f29f27,Art,Property Master
75944,2694690,66b7f525ffe0c67b149ee2fb,Costume & Make-Up,Key Hair Stylist
75944,1599512,66b7f130f78f9b02ea4c1630,Art,Production Design
75944,552352,66b7f6287df2731965283ee1,Crew,Special Effects Assistant
75944,1599513,66b7f5e04565e6d9e55968b9,Art,Set Dresser
75944,1582260,66b7f21d7df034b9c41a04e1,Camera,Key Grip
75944,2685756,66b7f53beda4f0658a76e41a,Production,Assistant Unit Manager
75944,86451,66b7f4cad7672c6d9076e4ab,Sound,Assistant Sound Editor
75944,1598850,66b7f6661d694ae016a7ba11,Visual Effects,Visual Effects
75944,1553688,66b7f55e025af75b0a76e3d1,Directing,Assistant Director
75944,16339,66b7f60b65a0a0968a1a04d5,Art,Property Buyer
75944,1550844,66b7f61c4d15792d221dbaef,Crew,Special Effects
75944,4215745,66b7f5ec4cda61f36f596977,Crew,Carpenter
75944,24457,66b8b397aae939dcb5a8ec9d,Camera,Director of Photography
39579,5543926,68f7511302aba2f7b68f8d3b,Directing,Director
11522,32398,52fe44519251416c750308b5,Sound,Original Music Composer
11522,3175,52fe44519251416c750308af,Editing,Editor
11522,7200,52fe44519251416c7503089d,Production,Producer
11522,16300,52fe44519251416c750308a9,Camera,Director of Photography
11522,26502,52fe44519251416c75030897,Directing,Director
11522,1384777,616085d233ec260045666ae1,Editing,Associate Editor
11522,7185,56c127a79251410d670002fc,Production,Executive Producer
11522,11505,56c12795c3a36817f200d7e2,Production,Executive Producer
11522,91833,6422073323be4600febeaad4,Crew,Stunts
11522,958383,5ae04a10925141107200f0be,Art,Set Decoration
11522,1401562,5ae04bf1c3a3683daa00fdce,Sound,Sound Re-Recording Mixer
11522,1344264,5ae04c00925141105c00df65,Sound,Supervising Sound Effects Editor
11522,75242,5ae04c34925141106900e775,Sound,Sound Mixer
11522,8277,5ae04bb0925141106600ed03,Production,Unit Production Manager
11522,1535788,5ae04bc4c3a3683dd500ee80,Sound,ADR Editor
11522,1377221,5ae04c29925141105c00df87,Sound,Sound Recordist
11522,14382,5ae04c120e0a26156000f3c2,Sound,Sound Effects Editor
11522,1342833,5ae049fac3a3683d8900ec1e,Production,Casting
11522,119773,5ae04bd8925141106900e6f7,Sound,Boom Operator
11522,21645,5ae049cdc3a3683d9400f58a,Art,Production Design
11522,1344278,5ae04b9ec3a3683d8d00e7c8,Directing,Script Supervisor
11522,74976,5ae04c4e0e0a26156901147e,Sound,Sound Re-Recording Mixer
11522,127613,5ae04cc2925141106600ee3d,Sound,Music Supervisor
11522,1391375,5ae04e99925141106c00e8dd,Lighting,Chief Lighting Technician
11522,1459199,5ae04c68925141107600e47d,Art,Property Master
11522,2029596,5ae04cfa925141106c00e730,Editing,Assistant Editor
11522,1433021,5ae04be6925141106600ed4b,Sound,Sound Re-Recording Mixer
11522,1546458,5ae04c1e0e0a26156300e1cd,Sound,Sound Effects Editor
11522,1657784,5ae04ec7925141107200f639,Production,Associate Producer
11522,21646,5ae04a1d925141106200e46d,Art,Set Decoration
11522,599,5ae04a030e0a26156c00fc19,Production,Casting
11522,1833857,5ae04b910e0a2615690113a9,Camera,Still Photographer
11522,1535403,5ae04c420e0a26157200e568,Sound,Sound Effects Editor
11522,1053716,5ae04c850e0a26157200e5c3,Sound,Supervising Music Editor
11522,1401262,5ae04eafc3a3683d9400fa97,Crew,Stunt Coordinator
11522,65310,66f2ce882d98d59ce13b5fbc,Crew,Choreographer
11522,7719,67d5161c790d78633a01155d,Costume & Make-Up,Costume Designer
11522,11505,67d5167913d0e96b427b9d0d,Writing,Writer
11522,1462675,67d530dc31538de608f15c98,Crew,Stunts
11522,4124149,67d530fe790d78633a011ab1,Crew,Stunts
11522,1428974,67d53147790d78633a011ac6,Directing,First Assistant Director
11522,1223982,67d5331e13d0e96b427ba0a9,Directing,Second Assistant Director
11522,2081455,67d53545790d78633a011b99,Art,Assistant Property Master
11522,15004,67d53569790d78633a011ba7,Production,Location Manager
11522,1229874,67d536df13d0e96b427ba183,Costume & Make-Up,Makeup Artist
11522,1216735,67d536fb0525f3d74f0121e9,Costume & Make-Up,Hairstylist
11522,356,67d53733191868c54ff14dae,Camera,Camera Operator
11522,37925,67d5374d25f01d54167b9cd5,Camera,First Assistant Camera
11522,1357066,67d5376c790d78633a011c7e,Camera,Second Assistant Camera
11522,1877160,67d537ac0525f3d74f0121f3,Art,Set Designer
11522,2231466,67d537c60525f3d74f012208,Art,Leadman
11522,3229643,67d53aaf24b7ebc3767b9b8b,Sound,Orchestrator
11522,2110053,67d53afe577665ace5f158e9,Sound,Scoring Mixer
11522,5305700,67d53cac31678cc3f80118b8,Sound,Music Supervision Assistant
11522,4058750,67d53ccb24b7ebc3767b9c55,Production,Production Assistant
11522,2052493,67d53ce331678cc3f80118d7,Production,Production Assistant
11522,1117799,67d53d8b577665ace5f159a7,Crew,Unit Publicist
11522,1908837,67d53da924b7ebc3767b9c8a,Crew,Studio Teacher
11522,558311,67d53e15411f90fecdf15aa5,Crew,In Memory Of
11522,958383,67d53e2b31678cc3f80119ce,Crew,In Memory Of
11522,4058780,67d6ee6825f01d54167be72f,Lighting,Assistant Chief Lighting Technician
11522,2457356,67d6eea925f01d54167be742,Lighting,Lighting Technician
11522,3995833,67d6eec431678cc3f80176b2,Lighting,Lighting Technician
11522,2228044,67d6ef1c13d0e96b427bee08,Lighting,Lighting Technician
11522,2657060,67d6ef3b31678cc3f8017704,Camera,First Company Grip
11522,2693564,67d6ef56577665ace5f1a634,Camera,Second Company Grip
11522,5308300,67d6efa185d13921b50123a1,Camera,Second Company Grip
11522,2311519,67d6efed577665ace5f1a6dc,Camera,Dolly Grip
11522,5022148,67d6f00c85d13921b5012439,Camera,Additional Grip
11522,2354608,67d6f02513d0e96b427beed0,Camera,Additional Grip
11522,4058779,67d6f03f577665ace5f1a743,Lighting,Assistant Chief Lighting Technician
11522,5308327,67d6f163577665ace5f1a869,Production,Producer's Assistant
11522,1672387,67d6f184577665ace5f1a86f,Production,Casting Assistant
11522,1341851,67d6f19a577665ace5f1a899,Art,Construction Foreman
11522,5308334,67d6f1c35963ebffde7bfdd9,Art,Swing
11522,5308340,67d6f204d802309703f1519f,Art,Swing
11522,4414972,67d6f26d25f01d54167be8de,Art,Swing
11522,5308353,67d6f2aed802309703f1522e,Art,Swing
11522,2461648,67d6f2d8d802309703f15263,Costume & Make-Up,Costume Supervisor
11522,1319132,67d6f2ffebc30a0b48012d96,Costume & Make-Up,Costume Supervisor
11522,5308367,67d6f344577665ace5f1a94c,Costume & Make-Up,Set Costumer
11522,1535950,67d6f359577665ace5f1a98f,Costume & Make-Up,Set Costumer
11522,1693550,67d6f3ca31678cc3f80178ea,Crew,Cableman
11522,2456410,67d6f3f45963ebffde7bff2f,Art,Painter
11522,1966440,67d6f41e31678cc3f801793c,Crew,Transportation Coordinator
11522,4959501,67d6f434577665ace5f1aa82,Crew,Transportation Captain
11522,4707377,67d6f44f85d13921b50124fb,Crew,Transportation Co-Captain
11522,10631,67d6f46625f01d54167be94e,Visual Effects,Visual Effects
11522,3034493,67d6f47c85d13921b501251a,Crew,Catering
11522,4058886,67d6f491191868c54ff19c6a,Crew,Craft Service
11522,1562258,67d6f4af31678cc3f8017941,Art,Production Illustrator
11522,1770647,67d6f4c431678cc3f801795c,Editing,Color Timer
11522,81538,67d6f4e1191868c54ff19ca0,Art,Title Designer
11522,3269981,67d6f579f6b8d57b4a7ba9a2,Sound,Theme Song Performance
11522,227061,67d6f5a031678cc3f80179e2,Sound,Theme Song Performance
11522,3269982,67d6f5b531678cc3f80179f0,Sound,Theme Song Performance
11522,3269980,67d6f5cbf6b8d57b4a7ba9f7,Sound,Theme Song Performance
11522,227063,67d6f5e55963ebffde7c000b,Sound,Theme Song Performance
11522,227062,67d6f60ad802309703f152ef,Sound,Theme Song Performance
37373,14875,52fe46439251416c9104eaa1,Directing,Director
37373,87668,52fe46439251416c9104eaa7,Writing,Writer
